Branch	Store Name	Date	Hour (UTC)	Sales	Transactions	Discounts	Tax	Returns	Net Sales
MID-ROSE	Mint Roseville	2026-01-10	16	1760.71	24	407.10	222.90	0.00	1353.61
MID-ROSE	Mint Roseville	2026-01-10	17	1587.51	24	461.42	186.93	0.00	1126.09
MID-ROSE	Mint Roseville	2026-01-10	18	975.46	13	164.86	129.77	0.00	810.60
MID-ROSE	Mint Roseville	2026-01-10	19	720.93	14	105.05	102.24	0.00	615.88
MID-ROSE	Mint Roseville	2026-01-10	20	977.25	16	188.38	130.96	0.00	788.87
MID-ROSE	Mint Roseville	2026-01-10	21	1149.25	22	290.34	142.60	0.00	858.91
MID-ROSE	Mint Roseville	2026-01-10	22	607.30	15	85.54	86.63	0.00	521.76
MID-ROSE	Mint Roseville	2026-01-10	23	1486.37	24	392.45	181.58	0.00	1093.92
MID-ROSE	Mint Roseville	2026-01-11	0	952.99	13	298.19	108.69	0.00	654.80
MID-ROSE	Mint Roseville	2026-01-11	1	700.34	17	135.64	93.74	0.00	564.70
MID-ROSE	Mint Roseville	2026-01-11	2	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	3	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	4	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	5	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	6	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	13	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-11	14	638.58	10	258.08	63.17	0.00	380.50
MID-ROSE	Mint Roseville	2026-01-11	15	721.34	9	315.72	67.34	0.00	405.62
MID-ROSE	Mint Roseville	2026-01-11	16	1041.78	16	292.24	124.42	0.00	749.54
MID-ROSE	Mint Roseville	2026-01-11	17	494.20	15	137.06	59.10	0.00	357.14
MID-ROSE	Mint Roseville	2026-01-11	18	427.53	16	77.92	58.04	0.00	349.61
MID-ROSE	Mint Roseville	2026-01-11	19	623.30	13	156.93	77.42	0.00	466.37
MID-ROSE	Mint Roseville	2026-01-11	20	620.95	17	158.42	76.40	0.00	462.53
MID-ROSE	Mint Roseville	2026-01-11	21	568.91	12	126.00	73.52	0.00	442.91
MID-ROSE	Mint Roseville	2026-01-11	22	880.59	16	340.94	89.34	0.00	539.65
MID-ROSE	Mint Roseville	2026-01-11	23	425.98	12	49.28	62.52	0.00	376.70
MID-ROSE	Mint Roseville	2026-01-12	0	565.15	11	95.65	77.93	0.00	469.50
MID-ROSE	Mint Roseville	2026-01-12	1	590.11	10	119.57	78.11	0.00	470.54
MID-ROSE	Mint Roseville	2026-01-12	2	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	3	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	4	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	5	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	6	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	7	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	8	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
MID-ROSE	Mint Roseville	2026-01-12	14	223.68	4	63.59	26.57	0.00	160.09
MID-ROSE	Mint Roseville	2026-01-12	15	248.94	9	103.59	24.13	0.00	145.35
MID-ROSE	Mint Roseville	2026-01-12	16	250.02	4	32.42	36.12	0.00	217.60
MID-ROSE	Mint Roseville	2026-01-12	17	1005.19	17	319.51	113.83	0.00	685.68
MID-ROSE	Mint Roseville	2026-01-12	18	265.55	4	89.93	29.14	0.00	175.62
MID-ROSE	Mint Roseville	2026-01-12	19	544.91	11	178.61	60.80	0.00	366.30
MID-ROSE	Mint Roseville	2026-01-12	20	465.75	12	78.91	61.93	0.00	386.84
MID-ROSE	Mint Roseville	2026-01-12	21	594.34	14	116.44	79.33	0.00	477.90
MID-ROSE	Mint Roseville	2026-01-12	22	601.16	15	143.43	75.97	0.00	457.73
MID-ROSE	Mint Roseville	2026-01-12	23	1216.45	19	379.90	138.88	0.00	836.55
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	0	0.00	0	0.00	0.00	0.00	0.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	1	0.00	0	0.00	0.00	0.00	0.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	2	4867.00	80	1570.92	731.94	0.00	3296.08
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	3	3617.00	61	1101.19	560.79	0.00	2515.81
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	4	3466.00	64	1007.34	546.63	0.00	2458.66
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	5	2634.00	54	644.22	442.21	0.00	1989.78
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	6	2679.00	53	651.20	420.62	0.00	2027.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	7	1351.00	31	455.56	187.10	0.00	895.44
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	8	1551.00	30	534.69	226.70	0.00	1016.31
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	9	1034.00	16	375.32	145.80	0.00	658.68
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	10	474.00	11	215.90	57.27	0.00	258.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	11	706.00	11	214.00	109.25	0.00	492.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	12	287.00	6	85.49	44.58	0.00	201.51
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	13	555.00	11	162.20	85.88	0.00	392.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	14	515.00	9	147.76	81.59	0.00	367.24
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	15	418.00	9	91.70	65.10	0.00	326.30
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	16	410.00	11	118.75	64.62	0.00	291.25
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	17	1197.00	17	326.04	194.27	0.00	870.96
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	18	1392.00	22	429.60	214.17	0.00	962.40
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	19	1101.00	23	343.25	169.02	0.00	757.75
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	20	1918.00	36	569.54	300.73	0.00	1348.46
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	21	3170.50	41	996.87	476.23	0.00	2173.63
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	22	2671.00	41	815.54	411.29	0.00	1855.46
AZD-BUCK	Mint Buckeye/Verado	2026-01-06	23	4464.00	63	1570.20	644.30	0.00	2893.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	0	3644.00	63	1169.87	548.00	0.00	2474.13
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	1	4085.00	69	1402.46	597.76	0.00	2682.54
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	2	3625.00	58	1323.44	510.80	0.00	2301.56
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	3	3526.00	60	1201.82	516.02	0.00	2324.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	4	3809.00	80	1209.10	575.04	0.00	2599.90
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	5	3623.00	68	1100.00	560.86	0.00	2523.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	6	2524.00	42	699.22	406.17	0.00	1824.78
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	7	1440.00	29	425.76	223.04	0.00	1014.24
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	8	1324.00	27	410.40	201.84	0.00	913.60
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	9	1430.00	20	527.52	199.20	0.00	902.48
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	10	572.00	11	135.00	97.48	0.00	437.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	11	239.00	5	32.00	46.17	0.00	207.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	12	468.00	7	118.55	77.94	0.00	349.45
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	13	753.00	8	254.00	111.28	0.00	499.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	14	512.00	8	162.00	78.06	0.00	350.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	15	769.99	16	246.85	111.84	0.00	523.14
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	16	631.00	13	225.00	90.55	0.00	406.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	17	1638.00	30	506.00	252.52	0.00	1132.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	18	902.00	18	231.85	149.16	0.00	670.15
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	19	2793.50	35	864.01	423.45	0.00	1929.49
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	20	3548.00	51	1075.82	544.50	0.00	2472.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	21	2824.00	44	953.79	417.12	0.00	1870.21
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	22	3460.00	61	1081.35	523.67	0.00	2378.65
AZD-BUCK	Mint Buckeye/Verado	2026-01-07	23	3973.00	62	1201.45	610.95	0.00	2771.55
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	0	3901.00	70	1181.77	605.40	0.00	2719.23
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	1	5077.00	83	1667.80	759.11	0.00	3409.20
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	2	4194.00	67	1320.82	633.92	0.00	2873.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	3	4919.00	82	1558.82	748.27	0.00	3360.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	4	4585.00	82	1579.22	656.97	0.00	3005.78
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	5	3451.00	67	1082.62	526.00	0.00	2368.38
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	6	3383.00	61	1171.28	491.08	0.00	2211.72
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	7	2728.00	42	944.64	397.16	0.00	1783.36
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	8	1592.00	29	429.92	259.17	0.00	1162.08
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	9	1093.00	19	345.50	163.51	0.00	747.50
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	10	508.00	12	167.85	75.24	0.00	340.15
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	11	389.00	8	104.00	63.58	0.00	285.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	12	203.00	7	47.55	34.67	0.00	155.45
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	13	817.00	14	254.42	121.46	0.00	562.58
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	14	986.51	14	317.50	144.65	0.00	669.01
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	15	532.00	12	189.85	76.31	0.00	342.15
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	16	1171.00	18	443.66	161.26	0.00	727.34
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	17	2153.00	28	677.58	322.97	0.00	1475.42
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	18	2275.00	29	716.20	341.90	0.00	1558.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	19	2988.00	39	863.17	473.54	0.00	2124.83
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	20	3104.50	46	881.24	494.95	0.00	2223.26
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	21	3148.00	43	1011.65	474.99	0.00	2136.35
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	22	3786.00	48	1459.39	518.89	0.00	2326.61
AZD-BUCK	Mint Buckeye/Verado	2026-01-08	23	4596.00	60	1388.38	705.30	0.00	3207.62
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	0	5614.50	79	2063.51	790.32	0.00	3550.99
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	1	6337.00	100	1876.33	992.77	0.00	4460.67
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	2	5304.00	82	1872.10	763.19	0.00	3431.90
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	3	4016.00	56	1537.19	552.53	0.00	2478.81
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	4	5229.00	92	1643.17	786.63	0.00	3585.83
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	5	4229.00	65	1361.69	632.64	0.00	2867.31
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	6	2653.00	52	829.15	406.13	0.00	1823.85
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	7	2860.00	47	864.24	443.83	0.00	1995.76
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	8	3025.00	39	1143.39	418.53	0.00	1881.61
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	9	1660.00	24	723.66	208.83	0.00	936.34
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	10	810.00	12	335.34	105.22	0.00	474.66
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	11	1031.00	12	468.90	122.80	0.00	562.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	12	951.00	12	362.65	128.65	0.00	588.35
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	13	1086.00	16	454.30	139.77	0.00	631.70
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	14	516.00	8	290.00	50.41	0.00	226.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	15	991.00	14	456.86	119.14	0.00	534.14
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	16	2121.00	25	888.70	274.36	0.00	1232.30
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	17	2951.00	34	1230.57	383.71	0.00	1720.43
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	18	3697.50	46	1610.38	463.98	0.00	2087.12
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	19	5435.01	51	2346.69	687.64	0.00	3088.32
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	20	5733.50	66	2673.51	680.27	0.00	3059.99
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	21	4772.01	52	2065.31	601.77	0.00	2706.70
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	22	5575.00	71	2403.35	701.97	0.00	3171.65
AZD-BUCK	Mint Buckeye/Verado	2026-01-09	23	5860.00	64	2594.15	726.78	0.00	3265.85
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	0	7512.00	75	3214.15	949.65	0.00	4297.85
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	1	7737.01	96	3394.76	964.89	0.00	4342.25
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	2	7553.00	100	3149.92	973.50	0.00	4403.08
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	3	6879.00	78	3008.57	842.50	0.00	3870.43
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	4	7159.00	98	3049.40	910.93	0.00	4109.60
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	5	7069.00	85	2955.82	915.45	0.00	4113.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	6	4482.00	66	1847.98	587.44	0.00	2634.02
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	7	5510.00	70	2276.77	713.10	0.00	3233.23
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	8	4347.50	61	1755.47	576.88	0.00	2592.03
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	9	1750.00	35	564.08	264.21	0.00	1185.92
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	10	649.00	12	208.00	98.04	0.00	441.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	11	1339.00	17	543.16	177.00	0.00	795.84
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	12	317.00	7	109.93	46.18	0.00	207.07
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	13	320.00	6	95.20	49.66	0.00	224.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	14	902.00	13	297.56	134.01	0.00	604.44
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	15	570.00	12	215.90	78.67	0.00	354.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	16	1390.50	16	488.65	199.34	0.00	901.85
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	17	1715.00	24	543.08	260.89	0.00	1171.92
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	18	1623.00	24	596.98	227.88	0.00	1026.02
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	19	3615.00	47	1288.19	514.11	0.00	2326.81
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	20	4094.51	52	1378.92	604.78	0.00	2715.59
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	21	3921.01	54	1610.67	515.31	0.00	2310.34
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	22	4565.00	62	1630.52	654.43	0.00	2934.48
AZD-BUCK	Mint Buckeye/Verado	2026-01-10	23	5817.00	77	2360.87	767.62	0.00	3456.13
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	0	5272.00	69	1922.27	735.26	0.00	3349.73
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	1	5509.00	77	2151.82	732.92	0.00	3357.18
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	2	7218.01	85	2931.24	936.85	0.00	4286.77
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	3	5681.51	84	2312.70	745.70	0.00	3368.81
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	4	6147.00	85	2430.15	826.11	0.00	3716.85
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	5	3598.00	50	1262.45	517.87	0.00	2335.55
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	6	3757.00	53	1317.10	544.17	0.00	2439.90
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	7	3064.00	56	1119.83	410.59	0.00	1944.17
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	8	2427.00	41	1006.35	302.13	0.00	1420.65
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	9	1362.00	30	542.90	177.13	0.00	819.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	10	1128.00	18	436.98	150.13	0.00	691.02
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	11	584.00	10	256.00	73.16	0.00	328.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	12	534.00	10	181.57	75.80	0.00	352.43
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	13	437.00	7	157.00	62.45	0.00	280.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	14	495.00	6	183.27	61.84	0.00	311.73
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	15	397.00	11	126.80	59.95	0.00	270.20
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	16	685.50	12	180.95	111.53	0.00	504.55
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	17	1827.50	26	742.15	234.78	0.00	1085.35
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	18	1721.00	34	439.10	281.29	0.00	1281.90
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	19	2885.00	50	869.83	414.49	0.00	2015.17
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	20	4196.00	55	1465.57	600.97	0.00	2730.43
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	21	4076.00	58	1402.30	591.81	0.00	2673.70
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	22	3249.00	52	978.01	504.56	0.00	2270.99
AZD-BUCK	Mint Buckeye/Verado	2026-01-11	23	4343.00	73	1478.54	637.75	0.00	2864.46
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	0	4535.00	69	1578.01	654.23	0.00	2956.99
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	1	5605.50	84	2124.30	770.80	0.00	3481.20
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	2	4350.00	72	1430.30	647.65	0.00	2919.70
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	3	4523.00	78	1621.05	646.78	0.00	2901.95
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	4	2993.00	58	951.56	447.32	0.00	2041.44
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	5	2384.00	47	730.61	359.18	0.00	1653.39
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	6	2754.00	49	989.30	392.18	0.00	1764.70
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	7	2078.00	39	699.70	302.78	0.00	1378.30
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	8	2107.00	29	629.11	327.23	0.00	1477.89
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	9	1171.00	16	411.78	168.68	0.00	759.22
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	10	391.00	10	89.00	67.38	0.00	302.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	11	133.00	2	39.00	20.97	0.00	94.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	12	184.00	2	48.60	30.19	0.00	135.40
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	13	365.00	9	111.00	56.66	0.00	254.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	14	680.00	10	219.00	102.82	0.00	461.00
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	15	344.00	8	115.49	50.96	0.00	228.51
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	16	594.00	12	215.02	84.54	0.00	378.98
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	17	663.00	14	233.90	95.70	0.00	429.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	18	1286.00	17	311.56	217.33	0.00	974.44
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	19	2117.00	31	813.78	274.48	0.00	1303.22
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	20	1768.00	31	615.36	257.07	0.00	1152.64
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	21	3784.00	47	1330.20	542.13	0.00	2453.80
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	22	3152.00	45	1144.90	447.64	0.00	2007.10
AZD-BUCK	Mint Buckeye/Verado	2026-01-12	23	2566.00	50	934.23	363.92	0.00	1631.77
FLD-CAPECO	Mint Cape Coral	2026-01-06	0	135.00	2	72.00	0.00	0.00	63.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	1	490.00	4	244.00	0.00	0.00	246.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	2	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	3	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	4	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	5	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	6	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	7	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	13	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	14	35.00	1	15.00	0.00	0.00	20.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	15	199.99	2	120.99	0.00	0.00	79.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	16	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	17	210.00	2	102.25	0.00	0.00	107.75
FLD-CAPECO	Mint Cape Coral	2026-01-06	18	685.00	6	380.75	0.00	0.00	304.25
FLD-CAPECO	Mint Cape Coral	2026-01-06	19	210.00	2	82.00	0.00	0.00	128.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	20	880.00	2	472.00	0.00	0.00	408.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	21	170.00	1	96.00	0.00	0.00	74.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	22	333.00	3	149.00	0.00	0.00	184.00
FLD-CAPECO	Mint Cape Coral	2026-01-06	23	500.00	5	356.00	0.00	0.00	144.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	0	190.00	2	95.50	0.00	0.00	94.50
FLD-CAPECO	Mint Cape Coral	2026-01-07	1	120.00	1	76.00	0.00	0.00	44.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	2	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	3	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	4	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	5	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	6	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	13	75.00	1	25.00	0.00	0.00	50.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	14	762.00	4	410.00	0.00	0.00	352.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	15	505.00	2	243.00	0.00	0.00	262.00
FLD-CAPECO	Mint Cape Coral	2026-01-07	16	205.00	2	121.00	0.00	0.00	84.00
